playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
18935,Hanna Rantala,F,Raw,32.5,46.9,110,140,91.5
13917,Tiffany Kragnes,F,Wraps,41,63.6,92.5,115,47.5
27504,Cadet Bryant,M,Raw,40,59.17,152.5,190,107.5
117,Brad Snyder,M,Wraps,35,93.17,212.5,215,135
8837,Nathan Fox,M,Raw,23,113.9,-225,232.5,170
22350,Ociel Tapia,M,Raw,20,65.85,130,150,105
24579,Daniela Villagrana,F,Raw,14.5,110.1,85,132.5,52.5
28746,Patrick Atkinson,M,Wraps,29,98.3,267.5,275,170
14043,Tiffany Baxter,F,Wraps,,50,125,137.5,80
8659,Afton Delvecchio,F,Raw,26,63.4,115,125,65
23873,Spenser Nagel,M,Raw,29,99.34,192.5,205,125
16389,Dante Leal,M,Raw,23.5,73.1,190,205,120
5342,Clinton Sims,M,Single-ply,47,104.78,272.5,289.96,214.89
9111,Amru Qutub,M,Raw,19.5,104.7,247.5,262.5,145
10787,Mark Jeffery,M,Raw,22.5,89.6,155,202.5,132.5
4324,Zachary Enokido,M,Raw,27,74.62,185,207.5,157.5
17447,Tricia Downing,F,Raw,39,59.15,95,132.5,60
2590,Matt Milbury,M,Raw,31,96.1,162.5,240,122.5
24818,John Crites,M,Raw,65,77.34,105,160,105
13046,Charr Gahagan,M,Single-ply,27,98.7,322.5,362.5,207.5
25736,Justin Jackson,M,Wraps,29,99.35,330,320,192.5
27446,Mike Elwell,M,Single-ply,42,94,287.5,292.5,230
20119,Linh Ha,F,Raw,25.5,44.9,70,92.5,37.5
13918,Kyle Miner,M,Raw,25,105.7,220,277.5,165
10589,Sean Roberts,M,Raw,,71.2,190,227.5,110
19901,Danny Aman,M,Wraps,30,89.81,240.4,265.35,195.04
23370,Kenneth Gack,M,Raw,44.5,103.89,270,277.5,182.5
11613,Steve Brown,M,Single-ply,51,129.7,272.5,282.5,230
27139,Priscilla Ribic,F,Single-ply,34,69,250,240,140
6767,Jeff Younger,M,Raw,30,98.8,247.5,260,150
5622,Kruz Roberts,M,Raw,18,74.7,177.5,207.5,137.5
1605,Darlena Waaka,F,Raw,34.5,70.95,115,160,67.5
18117,Elisa Ahonen,F,Raw,20.5,62.47,100,142.5,55
26900,Mike Anderson,M,Single-ply,30.5,123.9,355,307.5,200
27285,Aaron Haines,M,Raw,31.5,57.5,110,160,72.5
29018,Christian Fite,M,Multi-ply,32,87.91,282.5,282.5,157.5
25888,Lilly Fousti,F,Raw,20.5,54.4,95,97.5,47.5
28024,Kevin Greene,M,Raw,25.5,83,207.5,205,115
3812,Michael Reid,M,Raw,23.5,82.6,205,250,155
14277,Megan Reed,F,Raw,23.5,71.15,155,172.5,90
17260,Eryn Kibby,F,Raw,18,50.2,85,85,55
10554,Armando Gonzales,M,Single-ply,25,119.11,262.5,230,182.5
10167,Abbi Stafslien-Dumale,F,Raw,16.5,86.9,157.5,167.5,77.5
28090,Alexandr Riabec,M,Wraps,26.5,103,310,315,200
1761,Andrew LeMay,M,Raw,22.5,97.82,242.5,280,175
15679,Ellison Amponin,M,Raw,28.5,79.9,220,250,142.5
21785,Zhalynn Helmick,F,Wraps,47,83.32,77.5,112.5,45
19123,Drey Dollar,M,Raw,21,89.5,200,205,137.5
29459,Nomg Terry,M,Wraps,47,76.57,77.5,122.5,80
2472,Charles Frye,M,Wraps,39,145.15,185,197.5,160
15913,Jason Trudell,M,Wraps,30,98,290,300,185
6738,Janet Loveall,F,Single-ply,39,93.21,200,195,157.5
23275,Andrew Schinske,M,Wraps,26,107.4,300,295,210
15728,Ismo Aman,M,Wraps,59,123.4,235,275,115
12199,Kirk Hutchison,M,Raw,41.5,88.9,195,225,117.5
7943,Dallas McManus,M,Wraps,16,98.2,215,222.5,122.5
12910,Mathew Holguin,M,Wraps,42,95,175,217.5,120
14369,Brian Meek,M,Single-ply,66,123.92,265,250,177.5
26069,Hannah Newell,F,Raw,30,67.3,140,152.5,75
20590,Lee Lipsitz,F,Raw,49,67.27,130,160,67.5
6371,Rob Landolina,M,Raw,43.5,111.6,257.5,300,160
26734,Nickolas Richter,M,Raw,18.5,86.92,160,185,82.5
25745,Taylor Osten,M,Raw,22,73.3,190,215,112.5
26732,Robert Crawford,M,Raw,65.5,118.79,165,175,125
16616,Josh Thompson,M,Raw,20.5,116.56,280,290,182.5
8258,David Bui,M,Raw,19.5,70.6,165,177.5,112.5
7561,Ciara Harmon,F,Raw,16,55.43,122.47,133.81,65.77
9795,Jason Franklin,M,Raw,42.5,82.6,152.5,185,125
6168,Leslie Williams,F,Wraps,23,33.66,122.47,136.08,68.04
11475,Jeff Sperber,M,Raw,56.5,103.5,200,235,142.5
3596,Javan Torres,M,Raw,38,123,247.5,252.5,207.5
6288,Matthew Marquez,M,Raw,23.5,65.7,142.5,170,82.5
4632,Robbie Capriles,M,Raw,22,85.5,200,215,110
15147,Mylene Crouthamel,F,Wraps,39,58.9,115,135,65
16509,Henry Thomason,M,Single-ply,32,139.07,340,282.5,337.5
24025,Douglas Malo,M,Raw,28,122.4,325,347.5,192.5
6229,Janelle Chamberlin,F,Wraps,42,66.95,145,175,80
17680,Calvin Hovsepian,M,Raw,25.5,81.5,207.5,225,122.5
18360,Riki Napiorkowski,F,Raw,27,79.4,120,160,75
29223,Benjamin Rowe,M,Raw,40.5,82.35,240,250,155
29162,Joseph Casamassima,M,Raw,17.5,65.2,157.5,192.5,105
10267,Sarah Dohne,F,Raw,27.5,71.7,140,165,55
12772,Christa Sigler,F,Raw,31,55.3,97.5,120,62.5
5750,Melissa Turner,F,Raw,29,73.2,67.5,120,35
8152,Stephanie LaRosa,F,Raw,22.5,71.8,122.5,155,57.5
13503,Ryan Long,M,Raw,37,82.35,245,232.5,142.5
3086,Katariina Nokua,F,Raw,40.5,107.25,177.5,180,102.5
1906,Joshua Moore,M,Raw,24,73.9,205,237.5,165
6882,Tanner Prentice,M,Raw,27.5,109,180,227.5,92.5
29976,Adam Ferchen,M,Wraps,26,98.5,332.5,327.5,207.5
7673,Blake Parado,M,Raw,26,74.39,182.5,227.5,115
19729,Sussy Kollen,F,Wraps,42,56,110,122.5,75
8172,Lea Becker,F,Raw,26,71.3,140,172.5,85
29137,Koltan Hansen,M,Raw,23,74.6,175,220,110
5870,Jonathan Muniz,M,Raw,30,74.8,210,182.5,127.5
22890,Damir Matecic,M,Wraps,34,139.1,265,290,205
19181,Francis Ferriols,M,Raw,20.5,85.85,205,262.5,142.5
17302,Bianca Parlato,F,Raw,27.5,50.6,62.5,92.5,32.5
18030,Tyrese Landry,M,Raw,13.5,65.8,102.5,137.5,72.5
5122,Ashley Guzman,F,Single-ply,21.5,47,97.5,100,52.5
5126,Spencer Dobbs,M,Raw,17,79.79,80,145,72.5
13623,Vipa Pukasamsombut,F,Raw,23,47.6,112.5,137.5,52.5
15034,Skye Gelling,F,Raw,29.5,69.06,75,110,50
4621,Terri Brown,F,Raw,47.5,88.9,95,155,65
6809,Mary Clark,F,Raw,18,52.62,67.5,110,47.5
16748,Bernie Bise,M,Raw,75.5,80.9,102.5,147.5,77.5
15745,Dustin Clancy,M,Raw,21,86.9,177.5,200,130
11479,David Bowden,M,Raw,27,89.36,225,245,155
2125,Alyssa Reyes,F,Raw,26.5,56.1,120,142.5,57.5
8150,Gerald Repuyan,M,Raw,23.5,85.6,210,237.5,130
28699,Abhinav Balu,M,Raw,17.5,72.1,122.5,177.5,95
8717,Holly Pierce,F,Raw,14,65.9,52.5,80,35
13013,Narayan Rodwell,M,Wraps,26,93.8,277.5,265,185
55,Michael Milton,M,Raw,64,73.9,127.5,165,117.5
17022,Amy Chatfield,F,Raw,34,59.87,105,152.5,65
302,Alan Taylor,M,Raw,29,85,147.5,185,105
27342,Brittany Kittle,F,Raw,25,72.55,125,132.5,67.5
22195,Alexandra Churkina,F,Raw,22.5,46.97,102.5,125,62.5
17660,Tim Fitzpatrick,M,Raw,22.5,82.35,182.5,200,105
14178,Moses Becerra,M,Raw,23,97.7,227.5,202.5,145
26631,Justin Phillip Pisani,M,Raw,30,145.7,222.5,265,135
13568,Benjamin Pauza,M,Raw,18,81,162.5,205,120
4432,Tim Housby,M,Single-ply,33.5,90.4,167.5,195,112.5
20028,Jason Schauer,M,Single-ply,33,106.5,235,237.5,165
20527,Lester Nolasco,M,Raw,21,54.5,110,150,87.5
19262,Marsha Clasen,F,Raw,35,84.5,142.5,155,77.5
12394,Jeremy Heim,M,Raw,21.5,117.3,160,200,102.5
22877,Melissa Ripepi,F,Raw,23.5,62.8,97.5,147.5,55
10478,Thaonhi Cung,F,Raw,20.5,45.9,67.5,87.5,32.5
10453,Perla Ramon,F,Raw,30.5,66.4,77.5,110,47.5
5240,Daniel Sabo,M,Raw,31.5,78.5,165,180,115
22574,Amber Abweh,F,Raw,21,55.1,110,182.5,75
10488,Rodolfo Rios,M,Wraps,45,95.6,205,245,140
23321,Charlie Krause,M,Wraps,54,143.61,200,220,155
23624,Jessy Villar,F,Raw,36,55,77.5,97.5,32.5
16282,Brad Wilson,M,Raw,35,97.07,160,270,110
14124,Travis Hlavka,M,Raw,42.5,82.56,202.5,275,137.5
26329,Roy Sau,M,Raw,23.5,103.8,210,255,150
10160,Michael Petyak,M,Raw,43,102.2,230,250,147.5
18977,Brian Boyer,M,Raw,21.5,64.43,147.5,192.5,117.5
27693,Tiffany Conyers,F,Raw,32,56.3,82.5,147.5,47.5
18777,Collin Feck,M,Raw,20,88.9,217.5,232.5,135
16907,Corbin Boggs,M,Raw,21,108.9,232.5,262,142.5
6376,Ted Ford,M,Raw,47,82.24,115,187.5,97.5
6981,Justin Brandon,M,Raw,34,92.9,225,252.5,145
13716,Ed Kunder,M,Raw,26,113.8,200,245,165
23061,David Ricks,M,Single-ply,32.5,74.5,280,292.5,182.5
3900,Jessica Gilbert,F,Raw,24.5,79.8,172.5,177.5,100
29463,Patrick McStay,M,Raw,21,81.4,192.5,240,107.5
12891,Samuel Robertson,M,Wraps,18,89.54,213.19,226.8,145.15
21969,Dariusz Wszola,M,Single-ply,38.5,58.62,255,215,177.5
21508,Michael Hernandez,M,Wraps,38,66.2,177.5,190,145
24340,Daniel Ramacciato,M,Raw,27,74.4,150,160,125
23954,Max Markov,M,Wraps,25,86.7,195,210,130
11314,Andy Tran,M,Raw,23,67.3,172.5,215,132.5
23161,Max Pombert,M,Wraps,26,71.49,170,205,115
28732,David Martinez,M,Single-ply,73,90.99,137.5,170,102.5
10161,Kevin Hevel,M,Raw,30.5,81.2,160,175,110
17055,Mohamed Lakehal,M,Raw,34.5,59,222.5,230,105
4188,Sabrina Maydon,F,Raw,29,54.7,117.5,130,62.5
666,Fenn Cournoyer,M,Raw,51,99.6,247.5,247.5,167.5
3266,Mitchell Deskis,M,Raw,25.5,82.2,262.5,295,170
18271,Wilmer Ramirez,M,Single-ply,17.5,52.57,175,177.5,115
27842,Brandon Moyer,M,Raw,21.5,97.2,185,250,115
8472,Yanitsa Cervantes,F,Raw,18,87.7,97.5,137.5,52.5
9911,Joelene Hunt,F,Raw,34.5,63,100,112.5,62.5
27523,Diane Swisher,F,Raw,46.5,67.6,60,77.5,52.5
12647,Ben Pollack,M,Raw,26,82.3,230,280,145
25475,Matthew Mecaskey,M,Wraps,23,96.7,202.5,237.5,125
24071,Nathan Blackaby,M,Raw,30.5,72.81,192.5,235,122.5
22415,Tom Fahy,M,Raw,49,107.82,225,260,165
11637,Richard Sheedy,M,Wraps,26.5,89.9,195.04,238.14,111.13
6090,Ryan Upole,M,Raw,31,106.8,180,200,140
6238,Mélodie Anthouard,F,Raw,28.5,56.46,135,145,103
15183,Darvis Simms,M,Raw,58.5,102.2,187.5,215,137.5
7350,Matthew Ruff,M,Raw,21,90.8,210,225,120
24214,Romain Picot-Guéraud,M,Raw,25.5,82.2,255,275,162.5
17144,Lauren Dyer,F,Wraps,21.5,57.24,97.52,120.2,52.16
6254,Daymian Tomczyk,M,Raw,20,159.7,300,287.5,192.5
18290,Monica Hwu,F,Raw,22,52.5,105,135,50
12234,Kelli Clarke,F,Raw,34.5,62.4,155,190,70
12015,Kim Crumpton,F,Raw,61.5,53.74,57.5,120,52.5
28714,James Martinez,M,Raw,23,109.5,272.5,295,180
3818,Thomas Miller,M,Raw,76,74.2,105,155,60
6269,Austin Perkins,M,Single-ply,17.5,69.95,250,265,147.5
4300,Keiko Nakai,F,Single-ply,34.5,51.19,137.5,147.5,85
5569,Justin Kimmel,M,Raw,27,74.9,197.5,252.5,145
14388,Pete Rubish,M,Raw,24,110,292.5,362.5,192.5
7941,Dave Beakley,M,Raw,34,97.1,240,252.5,170
27169,Jean Humphrey,F,Raw,38,89.6,117.5,155,65
4164,Louise Letson,F,Raw,52.5,83.54,110,127.5,60
27607,Irina Petrovich,F,Wraps,32,71.7,205,210,125
22355,Shanna McKenzie,F,Raw,31,59.1,157.5,155,92.5
19963,Donna Murton,F,Raw,50.5,87.25,85,140,52.5
19216,Tyson Morrissy,M,Wraps,22,109.1,300,310,162.5
21833,Paola Rodelas,F,Raw,28,58.4,92.5,122.5,55
19856,Aaron Babet,M,Raw,13,42.2,92.5,117.5,47.5
22711,Anastasiia Cherviakova,F,Single-ply,17.5,51.32,155,150,85
16521,Scott Schwartz,M,Wraps,25,85.2,250,297.5,157.5
7043,Justin Frech,M,Raw,26.5,58.4,132.5,142.5,87.5
4892,Steven Diep,M,Raw,20,51,125,155,92.5
18564,Kerry Thammavong,M,Raw,27.5,82.99,225,267.5,152.5
10320,Greg Kiddie,M,Raw,26,80.9,152.5,202.5,135
24114,Kenji Hoang,M,Raw,13.5,80.8,150,130,80
19561,Vasuki Annamalai,F,Raw,35.5,73.7,120,135,62.5
4854,Albert Vasquez,M,Raw,26,113.81,272.5,295,190
4637,Brian Kadien,M,Raw,43,101.38,175,237.5,150
21499,Gregory Cotterell,M,Raw,55,102.6,185,250,145
9550,Kevin Linton,M,Single-ply,15.5,63.6,150,170,95
24032,Chris Brown,M,Raw,25,93.2,147.5,237.5,125
20645,Scott Grimm,M,Raw,38.5,104.3,205,245,170
28920,Dariusz Wszola,M,Single-ply,34.5,58.7,250,220,177.5
17715,Jared Carter,M,Raw,18.5,73.2,132.5,180,72.5
10209,Joshua Melencio,M,Raw,26,80.4,190,197.5,135
27058,Dallas Dotson,M,Wraps,16,67.2,65,117.5,47.5
23386,Kristi Meyer,F,Raw,24,71.49,145,165,80
25934,Megan Hannemann,F,Raw,25.5,69.92,130,150,72.5
6941,Stone Gariety,M,Raw,14.5,55.6,70.3,99.8,38.6
8017,Corey Williams,M,Raw,30,107.44,205,240,120
22625,Joshua Wood,M,Raw,24.5,70.4,150,210,95
9521,Jessica Chicke,F,Wraps,36,113.9,155,180,90
6949,Harmony Younes,F,Raw,41,57.97,92.5,110,60
6881,Dawn Bogart,F,Raw,42,58.97,136.08,158.76,92.99
13051,Nathan Slepicka,M,Raw,26,137.8,182.5,250,117.5
15781,Casey Gerster,M,Raw,29,123.47,282.5,332.5,192.5
26726,Andrew Jones,M,Raw,22.5,91,282.5,290,167.5
20914,Raissa Vogler-Smith,F,Raw,24.5,70.45,140,160,77.5
26698,Michael Scheitler,M,Wraps,32,122.6,242.5,280,160
4673,Vlastimil Šafařík,M,Wraps,16,92.9,215,205,130
12173,Scott Hall,M,Single-ply,36.5,133.4,352.5,305,195
6996,Leonard Keatts,M,Raw,32.5,118.3,170,220,155
1252,Chelsea Wrzesinski,F,Raw,26.5,60.8,122.5,137.5,60
11470,Jeffrey Winkler,M,Raw,32,71.2,187.5,195,145
15254,Lewis Armstrong,M,Raw,23.5,92.7,182.5,205,127.5
19758,Jerry Niewold,M,Raw,54.5,103.6,117.5,172.5,100
19198,Walter Gómez,M,Raw,27.5,58.82,187.5,210,125
21103,Olivia Whitman,F,Raw,23.5,79.1,102.5,100,55
22928,Aaron Lundgaard,M,Raw,40,107.8,257.5,252.5,187.5
10040,Gregg Inocencio,M,Raw,32,108.7,232.5,310,185
4858,Sean Henry,M,Raw,23,89.3,202.5,272.5,122.5
24285,Adam Ankrom,M,Wraps,19,116.1,210,227.5,132.5
27613,Karsyn Barragan,F,Single-ply,17.5,66,132.5,130,65
8580,Albert Marcantonio,M,Wraps,20,74.5,182.5,227.5,137.5
8427,Kyle Messerly,M,Multi-ply,32,90,320,267.5,160
17461,Solomon Huddleston,M,Raw,24.5,90.8,195,215,127.5
10176,Delaney Fish,F,Raw,23,66.6,115,120,55
4363,Cole Visger,M,Raw,29.5,94.98,174.6,183.7,142.9
28538,Jeremy Brown,M,Wraps,39,81.6,247.5,257.5,157.5
17154,Robert King,M,Raw,42.5,82.38,190,215,130
10357,Brandon Tracey,M,Raw,41.5,114.5,265,262.5,162.5
25249,Al Laporte,M,Raw,51,97.75,215,245,177.5
16633,Leonardo Cardenas,M,Raw,17,73.9,185,210,112.5
14489,Andy Gjerstad,M,Wraps,34,89.45,265,285,155
26150,Dylan Davies,M,Single-ply,45.5,119.9,245,260,170
7239,Ross Rickards,M,Raw,31.5,71.05,210,180,130
14430,Earnest Jackson,M,Raw,35,99.1,245,282.5,192.5
3419,Joshua Maw,M,Raw,21,108.3,235,260,152.5
26657,Brianne Mitchell,F,Raw,21.5,68.1,130,132.5,60
10015,Andrew Rettig,M,Raw,20,90.99,187.5,227.5,127.5
29407,Lenny Wicks,M,Raw,28,87.1,285,305,167.5
4976,Oleg Yasenetskyi,M,Raw,25.5,58.1,160,180,110
4544,Simon Menard,M,Raw,24,108,232.5,320,200
21949,Stefan Todman,M,Single-ply,22.5,91.4,197.5,185,97.5
24323,Chase Wedwick,M,Raw,18.5,88.9,162.5,177.5,112.5
17100,George Davis,M,Raw,65,78.5,145,145,85
21164,Jacob Lane,M,Wraps,23,85.8,245,245,157.5
12338,Cleveland Rose,M,Raw,37,98.1,210,260,115
2048,Dale McLaren,M,Raw,40.5,92.52,232.5,282.5,160
5997,Glenda Presutti,F,Raw,57.5,61.15,120.5,140,52.5
22984,Ralissa Suarez,F,Raw,17,74.6,97.5,107.5,50
23629,Tracy Richardson,F,Raw,43,86.61,77.5,137.5,55
15444,Damarrio Holloway,M,Single-ply,22,56,215,235,120
13456,Allie Boubouheropoulos,F,Raw,22,57.79,-105,120,55
20562,Zachary Birner,M,Raw,24.5,64.6,127.5,150,90
4809,Nathan Tanis,M,Raw,22.5,83,277.5,290,155
10916,Taylor Hull,M,Raw,19,97.26,260,260,155
3636,Jess Johnson,M,Raw,41,108.8,252.5,252.5,150
23524,Stephanie Arce,F,Single-ply,18.5,73.99,155,132.5,65
23574,Pete Wilson,M,Single-ply,67,89.9,227.48,209.9,159.89
17844,Armando Garcia,M,Raw,17,67.5,108.86,129.27,83.91
15106,Nicole Gonzalez,F,Raw,30,59.69,150,170,77.5
5989,Jaden LaPointe,M,Raw,15,99.2,227.5,220,137.5
9860,Joel Woodard,M,Raw,25.5,86.8,187.5,210,170
27332,Mirka Valo,F,Raw,17.5,71.12,105,152.5,60
18384,Kenneth Monk,M,Raw,26,157.7,217.5,230,142.5
12763,Hannes Haase,M,Single-ply,17.5,81.5,285,235,175
15158,Walker Foster,M,Raw,18,59.65,92.5,147.5,62.5
8175,Pentti Rimpi,M,Single-ply,48.5,58.75,140,145,105
404,Conor McDermott,M,Raw,31.5,82.42,182.5,207.5,102.5
384,Suzanne Hartwig-Gary,F,Single-ply,42.5,51.22,172.5,167.5,100
8702,Rich Blaumuller,M,Raw,58,66.5,97.5,115,75
7266,Marshall Dilda,M,Wraps,19,97.98,151.95,158.76,77.11
10344,Cody Swensen,M,Multi-ply,19,94.8,272.5,260,182.5
18017,Wayne Kollen,M,Wraps,49,98.8,190,225,132.5
20384,Miranda Adams,F,Single-ply,17.5,121.1,190,147.5,90
13772,John Hall,M,Wraps,15,82.5,97.5,107.5,87.5
21168,Graham Miller,M,Raw,17,84.46,110,147.5,95
6938,Dilyra Karimova,F,Raw,17.5,51.82,120,132.5,81.5
6970,Kenneth Cain,M,Raw,18,105.9,187.5,110,142.5
20309,Sohail Mohammed,M,Raw,18.5,76.9,195,220,112.5
4158,Cole Kaiser,M,Raw,18.5,59.65,142.5,170,75
23833,Emily St. Germaine,F,Single-ply,18.5,79.2,125,135,77.5
29250,Erica Beuno,F,Single-ply,35.5,62.3,192.5,182.5,158
13550,Christopher Allen,M,Wraps,34,115.94,182.5,192.5,142.5
8415,Laura Styrlund,F,Single-ply,52.5,81.9,160,170,125
2193,Patrick Voosen,M,Single-ply,23,108.98,-330,227.5,137.5
27712,Jeffrey Small,M,Raw,22.5,72.4,147.5,192.5,95
29045,Alex Sutton,M,Raw,29.5,83.35,190,225,115
26400,Naomi Gilbert,F,Wraps,20,77.3,120,145,52.5
1015,Ivan Podrez,M,Wraps,26,180.8,442.5,100,100
5124,Thomas Blackwell,M,Wraps,23,132.63,256.28,274.42,172.37
23802,Jasmine Sawaged,F,Raw,19.5,62.1,55,105,40
23793,Tarissa Richardson,F,Raw,31,124.9,112.5,160,80
25373,Ivette Monroy,F,Raw,25,87.2,132.5,150,62.5
19255,Robert Aranda,M,Raw,24,75.3,117.5,145,85
9,Deborah Chen,F,Raw,28.5,51.96,112.5,132.5,50
10136,Kalila Taylor,F,Wraps,26,74.9,110,130,50
18222,Erik Mills,M,Wraps,31,97.4,242.5,282.5,155
4804,Ethan Perera,M,Wraps,17,96.8,130,165,80
16639,Clay Ellis,M,Raw,20.5,149,257.5,230,162.5
23410,Kelly O'Brien,F,Raw,33,65.3,140,152.5,92.5
5713,Joel Hudson,M,Raw,35.5,79.8,180,215,97.5
12677,Geraldine French,F,Raw,46,74.7,65,87.5,52.5
19708,Muhammad Idr Budd,M,Single-ply,37.5,92,190,200,130
24098,Joe Charles,M,Raw,23,72.7,160,215,95
1581,Sandy Jiries,F,Wraps,27,78.7,165,180,87.5
27532,Rick Simmons,M,Raw,39,128.35,262.5,300,192.5
17308,Anna Zhuravleva,F,Wraps,23,51.6,135,115,57.5
2779,Walter Watts,M,Wraps,26,107,207.5,267.5,145
27084,Blake Gardner,M,Wraps,18,73,197.5,182.5,105
24275,Zack Shoebottom,M,Wraps,25,98.34,288.03,306.17,192.78
22516,Kitt Foster,F,Raw,50.5,52.5,90,115,57.5
13216,Richard Parsons,M,Raw,21,100.9,220,250,160
5320,Jordan Jennings,M,Raw,24.5,92.6,240,255,140
7312,William Roberts,M,Wraps,74,105.7,92.5,160,102.5
23486,Jordan Jarrell,M,Raw,26,99.52,263.08,290.3,222.26
14837,Bridget Wilkinson,F,Wraps,20,69.4,175,182.5,85.5
6042,Milad Rokhsati,M,Raw,28.5,91.3,202.5,240,122.5
20159,Josh Edwards,M,Raw,22.5,102.14,260,320,155
4835,Andrew Lopez,M,Raw,23,159,255,265,172.5
28712,Michael Azarian,M,Single-ply,58,89.09,182.5,205,147.5
4964,D'Andre Gillis,M,Wraps,24,99.25,215.46,213.19,149.69
27355,Amanda Barr,F,Raw,21,65.15,92.5,60,52.5
539,Joshua Dusz,M,Raw,34,107.6,175,237.5,142.5
7483,Howard Myers,M,Raw,71,95.5,175,245,95
19129,Noah Ash,M,Raw,19,88.45,175,220,132.5
3719,Jonathan Abrahamson,M,Wraps,22,94.2,185,227.5,125
29311,Ryan Mathias,M,Raw,23,96.8,225,247.5,135
23203,Joseph Lamberson,M,Wraps,34.5,97.16,149.69,181.44,142.88
13659,Leonid Bormalev,M,Wraps,26,96.6,200,217.5,135
9337,Jennifer Maile,F,Single-ply,16,47.95,152.5,147.5,92.5
20852,Ao Sheng Pan,M,Raw,21.5,78.5,182.5,180,107.5
667,Gregory Shearer,M,Raw,40,99.9,152.5,202.5,110
23959,Dan Cann,M,Raw,43,118.2,260,275,160
27595,Chris Sommercorn,M,Raw,26,151,145,150,117.5
24933,Darren Monahan,M,Wraps,51,122.1,272.5,272.5,205
21447,Rusty Bordelon,M,Wraps,31,98,240,287.5,185
11023,John Alvarez,M,Raw,23.5,55.8,157.5,155,95
10975,Brandon Orosco,M,Single-ply,16.5,117.9,227.5,207.5,125
1353,Tyler Schaeffer,M,Raw,28,81.5,215,245,140
13323,Calie Chesler,F,Wraps,16,59.78,105,107.5,42.5
7114,Yuriy Nikitchenko,M,Wraps,32.5,64.2,215,200,120
24504,Diego Doroteo,M,Raw,30.5,88.6,180,200,120
8662,Gwion Thornley,M,Raw,43.5,101.7,145,240,107.5
19087,Cody Stoddard,M,Raw,24.5,71.8,215,262.5,117.5
3330,Tony Roche,M,Single-ply,44,81.7,190,217.5,142.5
8053,Bayley Broussard,M,Single-ply,16.5,105.2,110,147.5,90
11829,Paul Kadlec,M,Raw,35,67.4,167.5,207.5,122.5
9588,Greg Slavin,M,Raw,42,92.1,140,182.5,130
19968,Trey Getsinger,F,Raw,13.5,47,57.5,92.5,45
29169,Tyler Stricklin,M,Raw,16.5,100.3,145,162.5,77.5
5645,Janie Baythavong,F,Wraps,29,47.75,117.5,117.5,55
19760,Linda Chan,F,Raw,32.5,61.6,145,172.5,62.5
17640,Evelyn Knight,F,Raw,45,58.75,100,125,65
6190,Eric Clark,M,Raw,40,97.75,185,210,130
15761,Brian Goldstein,M,Raw,29,88.2,270,295,167.5
11704,Laura Hague,F,Multi-ply,26,59.6,190,175,105
13843,John Cassimatis,M,Raw,40.5,80.55,205,220,140
25826,Chelsea Delois,F,Raw,25,69.04,105,127.5,70
21732,James Yeats,M,Raw,72.5,72.5,100,182.5,75
11003,Taylor Swanson,F,Raw,20.5,81.5,117.5,150,62.5
28874,Drew Whithed,M,Wraps,47,88.09,199.58,229.06,120.2
27860,Anthony Gamez,M,Raw,17.5,72.2,160,167.5,117.5
27509,Quinton Beffa,M,Raw,18,89.7,210,217.5,132.5
20559,Vanessa Vega,F,Single-ply,16.5,51.4,120,120,50
4910,Tyler McGrath,M,Raw,23,99.2,250,275,145
1852,Zak Palek,M,Wraps,21,108.8,205,272.5,142.5
22700,Coralie Weir,F,Wraps,52,51.5,130,155,82.5
12972,Venado Graham,M,Raw,40,94.5,137.5,155,97.5
29785,Chris McKelley,M,Raw,33,79.38,190,242.5,157.5
2105,Trevor Crowther,M,Wraps,28,82.1,115.67,183.7,86.18
16517,Shawn Bellon,M,Raw,40,118.3,327.5,335,167.5
13428,Sebrina Davis,F,Raw,44.5,81.08,165,217.5,100
5029,Rubi Robles,F,Raw,33,50.4,-112.5,125,72.5
17312,Ivan Pezikov,M,Wraps,22,105.5,265,275,165
823,Rex Reguindin,M,Raw,20.5,86.1,215,255,150
23960,Cali Nguyen,F,Raw,25,60,137.5,142.5,70
28016,Christian Schultze,M,Wraps,24,139.8,235,250,145
1531,Terrence Munro,M,Raw,57,69.3,105,142.5,75
1214,Jeramy Ingle,M,Wraps,28,90,282.5,295,160
504,Cade Powers,M,Wraps,16,114.31,217.72,226.8,170.1
28861,Wesley Burton,M,Wraps,34,74.6,195,212.5,127.5
14683,Kenneth Johnson,M,Single-ply,19.5,57.68,202.5,205,100
10188,Manuel Flores,M,Raw,19,73.98,185,190,105
6530,Philip Russell,M,Raw,29,117.8,232.5,255,165
19456,Carlos Avalos,M,Raw,23,66.8,185,245,125
10150,Payton Swagar,F,Raw,13,53.1,45,67.5,29.5
9576,Linda Finch,F,Raw,40.5,54,90,117.5,57.5
25470,Jake Evans,M,Raw,21.5,65.9,122.5,167.5,77.5
13116,Chuck Trosper,M,Raw,57,125.3,202.5,240,127.5
25031,Bob Poetzel,M,Raw,52.5,82.1,165,187.5,112.5
23003,Christopher Holleman,M,Raw,36.5,90.5,185,207.5,125
25657,Colbey Day,M,Raw,18,73.8,182.5,182.5,110
3709,Andy Huang,M,Raw,31,119.6,345,355,210
29384,Brian Ettinger,M,Raw,58,79.95,145,195,95
21233,Chris Dudzik,M,Raw,44,98.65,167.5,190,120
